season,team_name,player_id,player_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-02-21,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-02-21,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-02-21,,148
2023-2024,Luton,1427,A. S. Lokonga,Missing Fixture,Thigh Injury,2024-03-02,,196
2023-2024,Luton,17641,E. Adebayo,Missing Fixture,Thigh Injury,2024-03-02,,58
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-03-02,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-03-02,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-03-02,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-03-02,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-03-09,,225
2023-2024,Luton,1427,A. S. Lokonga,Missing Fixture,Thigh Injury,2024-03-09,,196
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-03-09,,281
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-03-09,,87
2023-2024,Luton,406507,J. Johnson,Missing Fixture,Illness,2024-03-09,,7
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-03-09,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-03-09,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-03-09,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-03-13,,225
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-03-13,,281
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-03-13,,87
2023-2024,Luton,406507,J. Johnson,Missing Fixture,Illness,2024-03-13,,7
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-03-13,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-03-13,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-03-13,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-03-16,,225
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-03-16,,281
2023-2024,Luton,17641,E. Adebayo,Missing Fixture,Thigh Injury,2024-03-16,,58
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-03-16,,87
2023-2024,Luton,406507,J. Johnson,Missing Fixture,Illness,2024-03-16,,7
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-03-16,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-03-16,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-03-16,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-03-30,,225
2023-2024,Luton,1427,A. S. Lokonga,Missing Fixture,Thigh Injury,2024-03-30,,196
2023-2024,Luton,19365,C. Ogbene,Missing Fixture,Thigh Injury,2024-03-30,,34
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-03-30,,281
2023-2024,Luton,17641,E. Adebayo,Missing Fixture,Thigh Injury,2024-03-30,,58
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-03-30,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-03-30,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-03-30,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-03-30,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-04-03,,225
2023-2024,Luton,1427,A. S. Lokonga,Missing Fixture,Thigh Injury,2024-04-03,,196
2023-2024,Luton,19365,C. Ogbene,Missing Fixture,Thigh Injury,2024-04-03,,34
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-04-03,,281
2023-2024,Luton,17641,E. Adebayo,Missing Fixture,Thigh Injury,2024-04-03,,58
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-04-03,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-04-03,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-04-03,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-04-03,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-04-06,,225
2023-2024,Luton,1427,A. S. Lokonga,Missing Fixture,Thigh Injury,2024-04-06,,196
2023-2024,Luton,19365,C. Ogbene,Missing Fixture,Thigh Injury,2024-04-06,,34
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-04-06,,281
2023-2024,Luton,17641,E. Adebayo,Missing Fixture,Thigh Injury,2024-04-06,,58
2023-2024,Luton,20206,G. Osho,Missing Fixture,Knee Injury,2024-04-06,,245
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-04-06,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-04-06,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-04-06,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-04-06,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-04-13,,225
2023-2024,Luton,1427,A. S. Lokonga,Missing Fixture,Thigh Injury,2024-04-13,,196
2023-2024,Luton,19365,C. Ogbene,Missing Fixture,Thigh Injury,2024-04-13,,34
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-04-13,,281
2023-2024,Luton,17641,E. Adebayo,Missing Fixture,Thigh Injury,2024-04-13,,58
2023-2024,Luton,20206,G. Osho,Missing Fixture,Knee Injury,2024-04-13,,245
2023-2024,Luton,140947,I. Kabore,Missing Fixture,Loan agreement,2024-04-13,,161
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-04-13,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-04-13,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-04-13,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-04-13,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-04-20,,225
2023-2024,Luton,19365,C. Ogbene,Missing Fixture,Thigh Injury,2024-04-20,,34
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-04-20,,281
2023-2024,Luton,17641,E. Adebayo,Missing Fixture,Thigh Injury,2024-04-20,,58
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-04-20,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-04-20,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-04-20,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-04-20,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-04-27,,225
2023-2024,Luton,19365,C. Ogbene,Missing Fixture,Thigh Injury,2024-04-27,,34
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-04-27,,281
2023-2024,Luton,140947,I. Kabore,Missing Fixture,Ankle Injury,2024-04-27,,161
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-04-27,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-04-27,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-04-27,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-04-27,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-05-03,,225
2023-2024,Luton,19365,C. Ogbene,Missing Fixture,Thigh Injury,2024-05-03,,34
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-05-03,,281
2023-2024,Luton,140947,I. Kabore,Missing Fixture,Ankle Injury,2024-05-03,,161
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-05-03,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-05-03,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-05-03,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-05-03,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-05-11,,225
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-05-11,,281
2023-2024,Luton,140947,I. Kabore,Missing Fixture,Ankle Injury,2024-05-11,,161
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-05-11,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-05-11,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-05-11,,141
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-05-11,,148
2023-2024,Luton,19466,A. Bell,Missing Fixture,Thigh Injury,2024-05-19,,225
2023-2024,Luton,19756,D. Potts,Missing Fixture,Injury,2024-05-19,,281
2023-2024,Luton,140947,I. Kabore,Missing Fixture,Ankle Injury,2024-05-19,,161
2023-2024,Luton,19802,J. Brown,Missing Fixture,Knee Injury,2024-05-19,,87
2023-2024,Luton,15632,M. Andersen,Missing Fixture,Calf Injury,2024-05-19,,211
2023-2024,Luton,76,M. Nakamba,Missing Fixture,Knee Injury,2024-05-19,,141
2023-2024,Luton,2287,R. Barkley,Missing Fixture,Calf Injury,2024-05-19,,0
2023-2024,Luton,19408,R. Burke,Missing Fixture,Calf Injury,2024-05-19,,281
2023-2024,Luton,20203,T. Lockyer,Missing Fixture,Heart Problems,2024-05-19,,148
2023-2024,Manchester City,626,J. Stones,Missing Fixture,Muscle Injury,2023-08-19,,146
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-08-19,,130
2023-2024,Manchester City,626,J. Stones,Missing Fixture,Muscle Injury,2023-08-27,,146
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-08-27,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-09-02,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-09-16,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-09-19,,130
2023-2024,Manchester City,636,B. Silva,Missing Fixture,Injury,2023-09-23,,0
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-09-23,,130
2023-2024,Manchester City,626,J. Stones,Missing Fixture,Muscle Injury,2023-09-30,,146
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-09-30,,130
2023-2024,Manchester City,44,Rodri,Missing Fixture,Red Card,2023-09-30,,67
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-10-04,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-10-08,,130
2023-2024,Manchester City,44,Rodri,Missing Fixture,Red Card,2023-10-08,,67
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-10-21,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-10-25,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-10-29,,130
2023-2024,Manchester City,5,M. Akanji,Missing Fixture,Red Card,2023-10-29,,76
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-11-04,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-11-07,,130
2023-2024,Manchester City,23,S. Gomez,Missing Fixture,Injury,2023-11-07,,4
2023-2024,Manchester City,626,J. Stones,Missing Fixture,Muscle Injury,2023-11-12,,146
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-11-12,,130
2023-2024,Manchester City,23,S. Gomez,Missing Fixture,Injury,2023-11-12,,4
2023-2024,Manchester City,626,J. Stones,Missing Fixture,Muscle Injury,2023-11-25,,146
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-11-25,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-11-28,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-12-03,,130
2023-2024,Manchester City,19187,J. Grealish,Missing Fixture,Yellow Cards,2023-12-06,,94
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-12-06,,130
2023-2024,Manchester City,44,Rodri,Missing Fixture,Yellow Cards,2023-12-06,,67
2023-2024,Manchester City,1100,E. Haaland,Missing Fixture,Injury,2023-12-10,,34
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-12-10,,130
2023-2024,Manchester City,1100,E. Haaland,Missing Fixture,Foot Injury,2023-12-13,,34
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-12-13,,130
2023-2024,Manchester City,1422,J. Doku,Missing Fixture,Knock,2023-12-16,,14
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-12-16,,130
2023-2024,Manchester City,629,K. De Bruyne,Missing Fixture,Thigh Injury,2023-12-27,,130
2023-2024,Manchester City,1100,E. Haaland,Missing Fixture,Foot Injury,2023-12-30,,34
2023-2024,Manchester City,1422,J. Doku,Missing Fixture,Knock,2023-12-30,,14
2023-2024,Manchester City,626,J. Stones,Missing Fixture,Ankle Injury,2023-12-30,,146
2023-2024,Manchester City,1100,E. Haaland,Missing Fixture,Foot Injury,2024-01-13,,34
2023-2024,Manchester City,626,J. Stones,Missing Fixture,Ankle Injury,2024-01-13,,146
2023-2024,Manchester City,5,M. Akanji,Missing Fixture,Injury,2024-01-13,,76
2023-2024,Manchester City,19187,J. Grealish,Missing Fixture,Groin Injury,2024-02-17,,94
2023-2024,Manchester City,129033,J. Gvardiol,Missing Fixture,Ankle Injury,2024-02-17,,7
2023-2024,Manchester City,19187,J. Grealish,Missing Fixture,Groin Injury,2024-02-20,,94
2023-2024,Manchester City,129033,J. Gvardiol,Missing Fixture,Ankle Injury,2024-02-20,,7
2023-2024,Manchester City,129033,J. Gvardiol,Missing Fixture,Ankle Injury,2024-02-24,,7
2023-2024,Manchester City,19187,J. Grealish,Missing Fixture,Groin Injury,2024-03-03,,94
2023-2024,Manchester City,19187,J. Grealish,Missing Fixture,Groin Injury,2024-03-06,,94
2023-2024,Manchester City,19187,J. Grealish,Missing Fixture,Groin Injury,2024-03-10,,94
2023-2024,Manchester City,627,K. Walker,Missing Fixture,Thigh Injury,2024-03-31,,9
2023-2024,Manchester City,627,K. Walker,Missing Fixture,Thigh Injury,2024-04-03,,9
2023-2024,Manchester City,18861,N. Ake,Missing Fixture,Muscle Injury,2024-04-03,,5
2023-2024,Manchester City,627,K. Walker,Missing Fixture,Thigh Injury,2024-04-06,,9
2023-2024,Manchester City,18861,N. Ake,Missing Fixture,Muscle Injury,2024-04-06,,5
2023-2024,Manchester City,627,K. Walker,Missing Fixture,Thigh Injury,2024-04-09,,9
2023-2024,Manchester City,18861,N. Ake,Missing Fixture,Muscle Injury,2024-04-09,,5
2023-2024,Manchester City,631,P. Foden,Missing Fixture,Illness,2024-04-28,,0
2023-2024,Manchester City,567,R. Dias,Missing Fixture,Illness,2024-04-28,,0
2023-2024,Manchester City,617,Ederson,Missing Fixture,Eye injury,2024-05-19,,0
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-08-14,,229
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-08-14,,53
2023-2024,Manchester United,897,M. Greenwood,Missing Fixture,Inactive,2023-08-14,,4
2023-2024,Manchester United,2931,T. Heaton,Missing Fixture,Calf Injury,2023-08-14,,32
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-08-14,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-08-19,,229
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-08-19,,53
2023-2024,Manchester United,897,M. Greenwood,Missing Fixture,Inactive,2023-08-19,,4
2023-2024,Manchester United,288006,R. Hojlund,Missing Fixture,Lower Back Injury,2023-08-19,,196
2023-2024,Manchester United,2931,T. Heaton,Missing Fixture,Calf Injury,2023-08-19,,32
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-08-19,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-08-26,,229
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-08-26,,53
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-08-26,,267
2023-2024,Manchester United,19220,M. Mount,Missing Fixture,Hamstring Injury,2023-08-26,,267
2023-2024,Manchester United,2931,T. Heaton,Missing Fixture,Calf Injury,2023-08-26,,32
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-08-26,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-09-03,,229
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-09-03,,53
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-09-03,,267
2023-2024,Manchester United,19220,M. Mount,Missing Fixture,Hamstring Injury,2023-09-03,,267
2023-2024,Manchester United,742,R. Varane,Missing Fixture,Injury,2023-09-03,,252
2023-2024,Manchester United,2931,T. Heaton,Missing Fixture,Calf Injury,2023-09-03,,32
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-09-03,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-09-16,,229
2023-2024,Manchester United,9971,Antony,Missing Fixture,Inactive,2023-09-16,,14
2023-2024,Manchester United,18,J. Sancho,Missing Fixture,Suspended,2023-09-16,,105
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-09-16,,53
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-09-16,,267
2023-2024,Manchester United,74,S. Amrabat,Missing Fixture,Back Injury,2023-09-16,,138
2023-2024,Manchester United,2931,T. Heaton,Missing Fixture,Calf Injury,2023-09-16,,32
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-09-16,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-09-20,,229
2023-2024,Manchester United,18846,A. Wan-Bissaka,Missing Fixture,Injury,2023-09-20,,164
2023-2024,Manchester United,9971,Antony,Missing Fixture,Inactive,2023-09-20,,14
2023-2024,Manchester United,2935,H. Maguire,Missing Fixture,Injury,2023-09-20,,241
2023-2024,Manchester United,18,J. Sancho,Missing Fixture,Suspended,2023-09-20,,105
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-09-20,,53
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-09-20,,267
2023-2024,Manchester United,19220,M. Mount,Missing Fixture,Hamstring Injury,2023-09-20,,267
2023-2024,Manchester United,742,R. Varane,Missing Fixture,Injury,2023-09-20,,252
2023-2024,Manchester United,74,S. Amrabat,Missing Fixture,Back Injury,2023-09-20,,138
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-09-20,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-09-23,,229
2023-2024,Manchester United,18846,A. Wan-Bissaka,Missing Fixture,Injury,2023-09-23,,164
2023-2024,Manchester United,9971,Antony,Missing Fixture,Inactive,2023-09-23,,14
2023-2024,Manchester United,18,J. Sancho,Missing Fixture,Suspended,2023-09-23,,105
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-09-23,,53
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-09-23,,267
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-09-23,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-09-30,,229
2023-2024,Manchester United,18846,A. Wan-Bissaka,Missing Fixture,Injury,2023-09-30,,164
2023-2024,Manchester United,9971,Antony,Missing Fixture,Inactive,2023-09-30,,14
2023-2024,Manchester United,18,J. Sancho,Missing Fixture,Suspended,2023-09-30,,105
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-09-30,,53
2023-2024,Manchester United,2467,L. Martinez,Missing Fixture,Foot Injury,2023-09-30,,219
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-09-30,,267
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-09-30,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-10-03,,229
2023-2024,Manchester United,18846,A. Wan-Bissaka,Missing Fixture,Injury,2023-10-03,,164
2023-2024,Manchester United,18,J. Sancho,Missing Fixture,Suspended,2023-10-03,,105
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-10-03,,53
2023-2024,Manchester United,2467,L. Martinez,Missing Fixture,Foot Injury,2023-10-03,,219
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-10-03,,267
2023-2024,Manchester United,739,S. Reguilon,Missing Fixture,Injury,2023-10-03,,3
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-10-03,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-10-07,,229
2023-2024,Manchester United,18846,A. Wan-Bissaka,Missing Fixture,Injury,2023-10-07,,164
2023-2024,Manchester United,18,J. Sancho,Missing Fixture,Suspended,2023-10-07,,105
2023-2024,Manchester United,284322,K. Mainoo,Missing Fixture,Ankle Injury,2023-10-07,,53
2023-2024,Manchester United,2467,L. Martinez,Missing Fixture,Foot Injury,2023-10-07,,219
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-10-07,,267
2023-2024,Manchester United,739,S. Reguilon,Missing Fixture,Injury,2023-10-07,,3
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-10-07,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-10-21,,229
2023-2024,Manchester United,747,Casemiro,Missing Fixture,Ankle Injury,2023-10-21,,69
2023-2024,Manchester United,18,J. Sancho,Missing Fixture,Suspended,2023-10-21,,105
2023-2024,Manchester United,2467,L. Martinez,Missing Fixture,Foot Injury,2023-10-21,,219
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-10-21,,267
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-10-21,,278
2023-2024,Manchester United,157997,A. Diallo,Missing Fixture,Knee Injury,2023-10-24,,229
2023-2024,Manchester United,747,Casemiro,Missing Fixture,Red Card,2023-10-24,,69
2023-2024,Manchester United,18,J. Sancho,Missing Fixture,Suspended,2023-10-24,,105
2023-2024,Manchester United,2467,L. Martinez,Missing Fixture,Foot Injury,2023-10-24,,219
2023-2024,Manchester United,891,L. Shaw,Missing Fixture,Muscle Injury,2023-10-24,,267
2023-2024,Manchester United,37145,T. Malacia,Missing Fixture,Muscle Injury,2023-10-24,,278
